CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography,Gender,Card Type,Exited
724,32,6,0.0,2,1,1,150026.79,0,4,480,France,Female,PLATINUM,0
587,46,9,107850.82,1,1,0,139431.0,1,3,744,Germany,Male,SILVER,1
619,44,6,52831.13,1,1,1,112649.22,1,3,245,Spain,Female,SILVER,1
552,42,8,103362.14,1,0,1,186869.58,1,2,492,Germany,Female,DIAMOND,1
631,29,2,96863.52,2,1,1,31613.35,0,3,958,Germany,Female,DIAMOND,0
558,45,1,153697.53,2,0,0,89891.4,1,2,351,France,Female,SILVER,1
537,39,3,135309.36,1,1,0,31728.86,1,2,746,Germany,Male,PLATINUM,1
642,19,3,113905.48,1,1,1,176137.2,0,5,893,Germany,Female,PLATINUM,0
490,33,1,0.0,2,1,1,80792.83,0,3,861,France,Male,DIAMOND,0
540,31,10,118158.74,1,1,1,158027.57,0,4,645,Spain,Female,SILVER,0
550,47,2,0.0,2,1,1,97057.28,0,3,794,France,Male,GOLD,0
718,35,8,0.0,2,1,0,94820.85,0,5,769,France,Male,PLATINUM,0
760,49,9,91502.99,1,1,0,117232.9,1,5,511,Germany,Female,PLATINUM,1
695,37,2,0.0,2,1,1,99692.65,0,1,361,France,Male,SILVER,0
612,44,2,115163.38,1,1,1,97677.52,1,1,244,Germany,Male,DIAMOND,1
647,30,6,143138.91,2,1,0,2955.46,0,3,896,Germany,Male,PLATINUM,0
594,38,10,0.0,2,1,0,58332.91,0,3,827,Spain,Female,PLATINUM,0
675,32,1,0.0,3,1,0,85901.09,0,5,890,France,Male,PLATINUM,0
524,29,3,159035.45,1,1,0,2705.31,1,4,580,Spain,Male,GOLD,1
652,27,10,107303.72,2,0,0,44435.76,0,2,986,France,Male,GOLD,0
702,29,10,88378.6,1,1,0,88550.28,0,3,596,France,Female,PLATINUM,0
588,32,1,0.0,2,1,1,8763.87,0,1,824,France,Male,PLATINUM,0
788,37,8,141541.25,1,0,0,66013.27,0,4,582,Spain,Male,DIAMOND,0
584,38,3,0.0,2,1,1,4525.4,0,2,941,Spain,Female,GOLD,0
674,44,4,131593.85,1,0,1,171345.02,1,2,558,Germany,Female,GOLD,1
774,46,9,0.0,2,1,1,34774.26,0,2,919,Spain,Male,SILVER,0
705,46,5,89364.91,1,0,1,139162.15,0,4,336,Spain,Female,GOLD,0
647,42,9,0.0,2,1,1,51362.82,0,1,358,France,Female,DIAMOND,0
591,35,2,90194.34,2,1,0,57064.57,0,5,986,Germany,Female,DIAMOND,0
760,43,8,121911.59,1,1,0,193312.33,0,3,224,France,Male,SILVER,0
647,51,1,119741.77,2,0,0,54954.51,1,3,847,Germany,Female,SILVER,1
690,54,5,0.0,1,1,0,12847.61,1,5,439,France,Male,GOLD,1
680,23,5,140007.19,1,0,1,31714.08,0,3,808,France,Male,GOLD,0
704,27,5,147004.34,1,1,0,64381.33,1,4,828,Germany,Male,SILVER,1
497,29,4,85646.81,1,0,0,63233.02,1,5,750,France,Female,GOLD,1
652,80,4,0.0,2,1,1,188603.07,0,1,662,France,Female,GOLD,0
606,38,3,99897.53,1,0,0,37054.65,0,5,226,Germany,Male,PLATINUM,0
589,36,1,100895.54,1,1,1,68075.14,0,3,967,France,Male,PLATINUM,0
802,51,7,0.0,1,0,1,40855.79,0,3,590,Spain,Male,SILVER,0
732,55,9,136576.02,1,0,1,3268.17,1,2,443,France,Male,PLATINUM,1
445,31,7,145056.59,1,1,1,175893.53,0,4,946,France,Male,PLATINUM,0
602,38,7,111835.94,2,1,0,124389.61,0,3,855,France,Male,SILVER,0
647,26,8,109958.15,1,1,1,136592.24,1,2,271,Spain,Female,GOLD,1
444,45,6,0.0,1,1,0,130009.85,1,4,669,France,Male,GOLD,1
556,31,1,128663.81,2,1,0,125083.29,0,4,876,Germany,Female,PLATINUM,0
739,40,1,109681.61,1,1,1,193321.3,0,5,523,Spain,Male,PLATINUM,0
695,27,6,125552.96,1,1,0,105291.26,0,1,551,Germany,Male,SILVER,0
523,60,1,163894.35,1,0,1,57061.71,0,1,309,Germany,Male,DIAMOND,0
702,26,5,56738.47,2,1,1,100442.22,1,3,374,France,Male,SILVER,1
643,62,9,0.0,2,0,0,155870.82,0,5,652,France,Male,PLATINUM,0
516,33,10,138847.9,1,1,1,127256.7,0,3,465,Germany,Female,DIAMOND,0
501,34,7,93244.42,1,0,1,199805.63,0,2,354,Germany,Female,PLATINUM,0
785,39,1,130147.98,1,1,0,163798.41,1,1,526,France,Female,SILVER,1
598,38,0,125487.89,1,0,0,158111.71,0,5,355,France,Male,DIAMOND,0
647,44,5,0.0,3,1,1,174205.22,1,3,752,Spain,Female,DIAMOND,1
773,45,8,96877.21,1,1,1,113950.51,0,4,744,France,Male,SILVER,0
754,27,8,0.0,2,0,0,121821.16,0,3,307,Spain,Female,DIAMOND,0
730,32,9,127661.69,1,0,0,60905.51,0,3,542,France,Female,DIAMOND,0
762,43,5,134204.67,1,1,1,139971.01,0,4,672,Spain,Female,DIAMOND,0
683,31,2,0.0,2,0,1,77326.78,0,2,791,France,Male,DIAMOND,0
718,28,6,0.0,2,1,0,146875.86,0,4,319,Spain,Male,DIAMOND,0
614,36,1,118311.76,1,1,0,146134.68,0,4,709,France,Male,DIAMOND,0
614,35,6,128100.28,1,0,0,69454.24,1,4,830,Germany,Female,PLATINUM,1
773,41,7,190238.93,1,1,1,57549.65,0,2,862,France,Female,DIAMOND,0
659,36,6,123841.49,2,1,0,96833.0,1,5,875,France,Male,PLATINUM,0
717,76,9,138489.66,1,1,1,68400.14,0,2,860,France,Female,GOLD,0
544,47,5,105245.21,1,0,0,99922.08,1,3,491,Germany,Male,GOLD,1
572,33,9,68193.72,1,1,0,19998.31,0,1,269,France,Male,GOLD,0
619,31,3,141751.82,1,0,1,61531.86,0,4,241,Spain,Female,DIAMOND,0
535,38,2,119272.29,1,0,0,195896.59,1,5,346,France,Male,SILVER,1
630,31,0,0.0,2,1,1,34475.14,0,2,252,France,Male,PLATINUM,0
850,38,2,0.0,2,1,0,9015.07,0,1,834,France,Female,SILVER,0
752,49,2,78653.84,1,1,0,7698.6,0,2,989,France,Male,SILVER,0
591,44,10,113581.98,1,1,0,1985.41,0,5,645,Germany,Female,GOLD,0
542,54,8,105770.14,1,0,1,140929.98,1,4,780,Spain,Male,DIAMOND,1
630,49,1,0.0,2,0,1,162858.29,0,3,998,Spain,Female,GOLD,0
676,23,1,107787.47,1,0,1,116378.82,0,5,597,France,Male,SILVER,0
785,55,5,0.0,2,1,1,7008.65,0,2,263,France,Male,DIAMOND,0
554,38,4,137654.05,2,1,1,172629.67,0,2,326,France,Female,PLATINUM,0
828,41,7,0.0,2,1,0,171378.77,0,2,666,France,Female,PLATINUM,0
462,34,1,94682.56,2,1,0,138478.2,0,5,747,Germany,Male,PLATINUM,0
850,30,5,123210.56,2,1,1,102180.27,0,4,749,Germany,Male,DIAMOND,0
644,35,5,161591.11,3,1,1,63795.62,0,4,712,Germany,Male,PLATINUM,0
595,29,6,150685.79,1,1,0,87771.06,0,4,480,France,Male,SILVER,0
663,39,8,0.0,2,1,1,101168.9,0,5,445,France,Female,SILVER,0
706,42,8,95386.82,1,1,1,75732.25,0,5,734,Spain,Female,SILVER,0
733,32,5,0.0,2,1,0,131625.14,0,1,522,Spain,Female,GOLD,0
742,31,4,105239.1,1,1,1,19700.24,0,3,790,France,Male,DIAMOND,0
668,69,9,0.0,1,0,1,134483.07,0,5,397,Spain,Female,PLATINUM,0
670,35,3,103465.02,2,1,1,174627.06,0,3,671,France,Female,SILVER,0
548,37,4,0.0,1,1,0,121763.68,0,5,926,Spain,Male,GOLD,0
772,42,0,101979.16,1,1,0,90928.48,0,4,612,Germany,Female,GOLD,0
535,48,9,109472.47,1,1,0,157358.43,1,2,415,Spain,Male,GOLD,1
717,35,1,0.0,3,0,0,174770.14,1,3,810,Spain,Male,GOLD,1
684,24,8,143582.89,1,1,1,22527.27,0,4,559,Spain,Male,GOLD,0
637,54,5,0.0,1,0,1,150836.98,0,2,259,Spain,Female,PLATINUM,0
555,30,1,0.0,2,0,0,88146.86,0,1,561,France,Male,DIAMOND,0
596,47,6,0.0,1,1,0,74835.65,0,2,458,France,Male,GOLD,0
811,52,10,76915.4,1,0,0,146359.81,1,2,488,Germany,Male,GOLD,1
805,45,9,116585.97,1,1,0,189428.75,1,1,885,Germany,Female,GOLD,1
615,32,4,0.0,2,1,1,6225.63,0,4,294,France,Male,GOLD,0
540,40,8,0.0,2,1,0,3560.0,0,5,501,Spain,Female,GOLD,0
474,33,5,0.0,2,1,0,181945.52,1,1,454,France,Male,DIAMOND,1
657,41,8,109402.13,1,1,1,66463.62,0,4,988,Spain,Male,GOLD,0
697,39,6,151553.19,1,1,1,44946.29,0,4,221,France,Female,SILVER,0
693,38,3,0.0,2,0,0,78133.48,1,5,724,France,Female,GOLD,1
705,33,5,116765.7,1,0,0,190659.17,1,1,711,Germany,Female,SILVER,1
636,42,2,0.0,2,1,1,55470.78,0,4,991,France,Male,PLATINUM,0
656,32,1,104254.27,1,1,1,17034.37,0,3,715,Spain,Female,PLATINUM,0
787,46,7,117685.31,2,1,1,93360.35,0,4,890,France,Male,SILVER,0
716,34,9,0.0,1,1,1,66695.71,0,3,980,Spain,Male,DIAMOND,0
813,27,1,137275.36,1,0,1,115733.16,0,2,799,Spain,Male,PLATINUM,0
709,32,2,87814.89,1,1,0,138578.37,0,2,643,France,Female,DIAMOND,0
532,60,5,76705.87,2,0,1,13889.73,0,5,753,France,Male,GOLD,0
554,27,4,0.0,2,1,1,135083.73,0,5,738,Spain,Female,SILVER,0
518,50,4,0.0,1,0,0,107112.25,1,2,225,Spain,Male,PLATINUM,1
779,34,5,0.0,2,0,1,111676.63,0,1,945,Spain,Female,SILVER,0
749,27,9,0.0,2,1,0,132734.87,0,4,739,France,Female,PLATINUM,0
546,52,1,106074.89,1,1,1,23548.45,1,3,579,Germany,Female,PLATINUM,1
705,24,5,177799.83,2,0,0,79886.06,0,2,443,Spain,Female,GOLD,0
594,36,6,153880.15,1,0,0,135431.72,0,4,706,France,Male,PLATINUM,0
681,43,3,66338.68,1,1,1,18772.5,1,5,350,France,Male,DIAMOND,1
611,27,7,0.0,2,1,1,157474.1,0,2,231,France,Male,DIAMOND,0
588,40,10,125534.51,1,1,0,121504.18,1,5,801,Germany,Female,SILVER,1
722,29,1,107233.85,2,1,0,24924.92,0,2,941,Germany,Male,DIAMOND,0
764,34,6,108760.27,2,1,0,166324.79,1,3,665,Germany,Male,GOLD,1
672,40,3,0.0,1,1,0,113171.61,1,5,755,France,Female,GOLD,1
733,36,1,0.0,2,0,1,108377.82,0,2,932,Spain,Male,SILVER,0
697,45,1,0.0,2,1,0,46807.62,1,3,559,France,Female,PLATINUM,1
773,23,8,0.0,2,1,0,56759.79,0,5,359,Spain,Female,DIAMOND,0
680,37,6,124140.57,2,1,0,92826.35,0,1,460,Spain,Female,GOLD,0
697,43,8,103409.16,1,1,0,66893.28,1,2,593,Germany,Male,GOLD,1
751,38,7,0.0,2,0,0,90839.61,0,3,654,Spain,Male,PLATINUM,0
642,33,9,0.0,2,1,1,150475.14,0,4,341,Spain,Female,GOLD,0
850,19,8,0.0,1,1,1,68569.89,0,3,615,France,Male,GOLD,0
625,49,2,80816.45,1,1,1,20018.79,0,1,677,Spain,Female,PLATINUM,0
646,34,3,131283.11,1,0,0,130500.65,0,3,328,France,Female,SILVER,0
694,35,7,0.0,1,1,0,133570.43,1,4,296,Spain,Female,SILVER,1
627,41,3,0.0,2,1,0,132719.8,0,2,902,France,Male,DIAMOND,0
811,34,1,149297.19,2,1,1,186339.74,0,2,946,Germany,Female,GOLD,0
667,27,3,106116.5,2,1,0,3674.71,0,1,683,Germany,Female,DIAMOND,0
752,38,0,145974.79,2,1,1,137694.23,0,5,884,France,Male,PLATINUM,0
710,33,2,0.0,2,1,0,72945.32,0,4,221,France,Female,DIAMOND,0
430,33,8,0.0,1,1,1,69759.91,0,2,936,France,Female,GOLD,0
688,29,1,0.0,2,1,0,154695.57,0,5,352,France,Male,PLATINUM,0
712,36,2,100749.5,3,0,0,70758.37,1,2,291,France,Male,PLATINUM,1
795,29,4,0.0,2,0,0,155711.64,0,3,902,Spain,Male,GOLD,0
820,31,2,94222.53,1,1,0,103570.8,0,1,947,Spain,Female,PLATINUM,0
623,35,0,130557.24,1,1,1,47880.71,0,5,936,France,Female,DIAMOND,0
472,32,1,159397.75,1,0,1,57323.18,0,4,829,Spain,Female,PLATINUM,0
508,31,8,72541.48,1,1,0,129803.08,0,5,759,France,Male,GOLD,0
418,36,7,90145.04,1,1,1,69157.93,0,5,995,France,Male,SILVER,0
850,24,6,0.0,2,1,1,13159.9,0,3,899,France,Female,DIAMOND,0
539,39,6,0.0,2,1,1,86767.48,0,5,315,France,Male,PLATINUM,0
628,39,6,0.0,2,0,0,134441.6,0,3,887,France,Male,PLATINUM,0
757,31,10,39539.39,2,0,0,192519.39,0,5,799,France,Male,GOLD,0
591,34,4,150635.3,1,1,1,72274.84,0,5,940,Germany,Female,PLATINUM,0
554,31,1,0.0,2,0,1,192660.55,0,2,759,France,Male,PLATINUM,0
793,35,2,0.0,2,1,1,79704.12,0,4,347,France,Male,DIAMOND,0
542,29,7,0.0,2,0,1,196651.72,0,3,761,France,Female,DIAMOND,0
728,32,9,127772.1,2,1,1,152643.48,0,5,658,Germany,Female,DIAMOND,0
537,28,3,157842.07,1,1,0,86911.49,0,3,348,France,Male,GOLD,0
600,29,6,74430.1,2,1,1,96051.1,0,2,366,Germany,Female,DIAMOND,0
653,40,0,0.0,2,1,0,35795.85,0,5,823,France,Female,GOLD,0
674,34,2,152797.9,1,1,0,175709.4,1,4,385,Germany,Male,GOLD,1
657,31,3,125167.02,1,0,0,98820.39,0,2,225,Spain,Male,SILVER,0
727,71,8,0.0,1,1,1,198446.91,1,4,869,Spain,Male,GOLD,1
635,35,2,113635.16,1,1,0,90883.12,0,1,613,Spain,Male,SILVER,0
598,40,9,0.0,1,1,0,68462.59,1,3,324,France,Female,DIAMOND,1
669,44,8,96418.09,1,0,0,131609.48,1,3,915,France,Female,SILVER,1
488,34,2,0.0,2,1,1,181270.84,0,2,557,France,Female,PLATINUM,0
711,29,9,0.0,2,0,1,3234.8,0,4,501,France,Female,PLATINUM,0
620,32,7,0.0,2,1,1,34665.79,0,3,479,France,Male,PLATINUM,0
632,44,3,133793.89,1,1,1,34607.14,1,1,621,France,Female,SILVER,1
460,40,6,119507.58,2,1,0,91560.63,1,5,766,Germany,Female,SILVER,1
675,36,3,54098.18,2,0,1,54478.52,0,4,432,Spain,Male,PLATINUM,0
794,30,8,0.0,2,1,1,24113.91,0,3,368,France,Male,DIAMOND,0
782,32,9,0.0,1,1,1,87566.97,0,5,255,France,Male,SILVER,0
813,62,10,64667.95,2,0,1,140454.14,0,4,691,France,Female,SILVER,0
741,32,8,0.0,2,1,0,143598.7,0,4,870,France,Male,DIAMOND,0
691,38,7,0.0,2,0,0,81617.4,0,4,833,France,Male,GOLD,0
720,71,5,183135.39,2,1,1,197688.5,0,2,723,France,Male,DIAMOND,0
575,52,8,123925.23,1,0,0,111342.66,1,4,650,Spain,Male,PLATINUM,1
705,38,3,123894.43,1,1,0,21177.1,0,4,319,France,Female,PLATINUM,0
727,18,2,93816.7,2,1,0,126172.11,0,1,523,Germany,Female,DIAMOND,0
501,34,5,0.0,1,1,0,27380.99,0,4,501,France,Female,PLATINUM,0
691,33,6,0.0,2,1,1,100408.31,0,2,467,France,Female,DIAMOND,0
529,44,1,0.0,2,0,0,14161.3,0,4,786,Spain,Female,DIAMOND,0
649,46,2,0.0,2,1,1,66602.7,0,3,499,France,Female,SILVER,0
518,35,8,141665.63,1,0,1,192776.64,0,3,701,Germany,Female,GOLD,0
666,51,2,148222.65,1,0,0,156953.54,1,2,595,France,Male,DIAMOND,1
540,22,4,0.0,3,1,1,186233.26,1,3,530,France,Male,PLATINUM,1
537,41,0,0.0,2,0,1,175262.49,0,5,866,France,Female,SILVER,0
668,45,4,102486.21,2,1,1,158379.25,0,4,823,Spain,Male,GOLD,0
579,31,9,0.0,2,1,0,112395.98,0,3,297,Spain,Female,GOLD,0
682,43,5,125851.93,1,1,1,193318.33,0,4,462,France,Female,GOLD,0
677,34,10,171671.9,1,1,1,50777.77,0,1,392,Spain,Female,DIAMOND,0
457,38,6,0.0,2,1,0,173219.09,0,3,629,Spain,Female,DIAMOND,0
547,44,5,0.0,3,0,0,5459.07,1,1,471,Spain,Female,DIAMOND,1
598,46,7,131769.04,1,0,0,184980.23,1,2,911,Germany,Female,GOLD,1
731,47,1,115414.19,3,0,0,191734.67,1,3,611,France,Female,GOLD,1
618,37,2,168178.21,2,0,1,101273.23,0,1,576,France,Male,SILVER,0
806,40,5,80613.93,1,1,1,142838.64,0,1,314,France,Male,SILVER,0
666,36,6,0.0,2,1,0,176692.87,0,3,990,Spain,Female,GOLD,0
535,40,8,0.0,1,1,1,27689.77,0,1,514,France,Female,DIAMOND,0
658,29,5,75395.53,2,0,1,54914.92,0,4,298,Germany,Male,PLATINUM,0
545,32,4,0.0,1,1,0,94739.2,0,1,319,Spain,Female,PLATINUM,0
459,42,6,129634.25,2,1,1,177683.02,1,3,326,Spain,Female,PLATINUM,1
688,51,5,0.0,1,1,0,91624.11,1,4,320,France,Female,PLATINUM,1
784,23,2,0.0,1,1,1,6847.73,0,5,257,Spain,Male,GOLD,0
739,38,0,128366.44,1,1,0,12796.43,0,3,631,Spain,Male,PLATINUM,0
668,28,1,124511.01,1,0,0,114258.18,0,1,529,Germany,Female,DIAMOND,0
707,33,2,58036.33,1,1,1,83335.78,0,1,911,France,Female,GOLD,0
663,40,6,156218.19,1,0,1,33607.72,0,5,375,France,Male,SILVER,0
723,52,5,131694.97,1,0,1,92873.5,1,4,949,Germany,Male,SILVER,1
542,67,10,129431.36,1,0,1,21343.74,0,5,521,France,Male,GOLD,0
620,36,8,0.0,2,1,1,145937.99,0,5,675,France,Male,PLATINUM,0
787,39,10,108935.39,1,1,1,101168.3,0,5,637,Spain,Male,DIAMOND,0
619,49,9,145359.99,1,1,0,38186.85,0,4,468,France,Female,DIAMOND,0
744,36,2,153804.44,1,1,1,87213.33,0,3,252,Spain,Male,SILVER,0
850,39,10,0.0,2,1,1,143030.09,0,3,440,Spain,Female,DIAMOND,0
644,46,9,95441.27,1,1,0,108761.05,1,1,568,France,Female,SILVER,1
782,41,4,0.0,1,1,0,132943.88,0,5,480,Spain,Female,PLATINUM,0
573,27,2,128243.03,1,1,1,11631.34,0,2,383,France,Male,DIAMOND,0
631,37,9,131519.49,2,1,1,51752.18,0,1,404,Germany,Male,SILVER,0
727,45,6,114422.85,2,1,1,104678.78,1,5,346,Germany,Male,PLATINUM,1
645,41,2,93925.3,1,1,0,123982.14,1,2,751,Germany,Male,PLATINUM,1
649,40,4,95001.33,1,0,1,123202.99,0,3,993,Germany,Male,GOLD,0
635,38,0,103257.14,1,0,0,158344.63,0,2,537,Spain,Male,PLATINUM,0
762,46,6,123571.77,3,0,1,57014.17,1,5,655,Germany,Male,DIAMOND,1
693,41,4,0.0,2,0,0,156381.47,0,4,448,France,Male,PLATINUM,0
659,32,3,150923.74,2,0,1,174652.51,0,2,849,Germany,Female,PLATINUM,0
660,38,7,0.0,2,0,1,146585.53,0,2,780,France,Male,GOLD,0
458,36,5,0.0,2,1,0,79723.78,0,3,428,Spain,Male,SILVER,0
706,37,7,0.0,2,1,1,110899.3,0,1,799,Spain,Female,GOLD,0
840,30,8,136291.71,1,1,0,54113.38,0,3,938,France,Male,PLATINUM,0
526,35,9,118536.4,1,1,0,40980.87,1,3,416,Germany,Female,DIAMOND,1
665,51,2,0.0,1,0,0,53353.36,0,1,434,France,Male,GOLD,0
623,40,7,0.0,1,1,1,25904.12,0,5,253,Spain,Female,SILVER,0
622,36,0,108960.0,2,1,0,111180.3,1,1,532,Spain,Female,PLATINUM,1
765,41,4,124182.21,1,0,0,100153.43,0,1,318,France,Male,SILVER,0
624,32,2,79368.87,2,1,1,145471.94,0,1,994,France,Female,SILVER,0
521,29,2,87212.8,1,1,1,994.86,0,1,836,Germany,Female,PLATINUM,0
663,22,9,0.0,1,1,0,29135.89,1,5,590,Spain,Female,DIAMOND,1
643,33,7,98630.31,2,1,1,40250.82,0,4,762,Germany,Male,PLATINUM,0
532,38,9,0.0,2,0,0,30583.95,0,2,396,France,Male,PLATINUM,0
629,35,7,156847.29,2,1,0,31824.29,0,4,837,Germany,Male,SILVER,0
655,37,1,0.0,1,1,1,106040.97,0,5,226,Spain,Male,GOLD,0
654,32,1,114510.85,1,1,1,126143.23,0,4,224,Germany,Female,GOLD,0
680,47,5,0.0,2,1,1,179843.33,0,1,735,France,Female,DIAMOND,0
835,18,2,142872.36,1,1,1,117632.63,0,3,650,Germany,Male,GOLD,0
653,42,1,0.0,2,1,1,5768.32,0,2,397,France,Female,SILVER,0
823,37,5,164858.18,1,1,1,173516.71,0,5,970,France,Male,DIAMOND,0
620,44,8,0.0,2,1,1,15627.51,0,5,940,Spain,Male,DIAMOND,0
704,39,2,111525.02,1,1,0,199484.96,0,4,368,France,Male,SILVER,0
699,44,8,158697.61,1,1,0,107181.22,0,2,963,France,Male,DIAMOND,0
850,63,8,169832.57,1,0,0,184107.26,1,1,965,France,Male,SILVER,1
813,29,6,0.0,1,1,0,33953.87,0,3,259,France,Male,PLATINUM,0
583,40,3,54428.37,1,1,0,109638.78,1,4,646,Spain,Female,PLATINUM,1
657,29,7,83889.03,1,1,0,153059.62,0,3,682,Spain,Male,SILVER,0
798,36,1,0.0,2,1,1,159044.1,0,4,604,France,Male,GOLD,0
500,40,1,99004.24,1,1,1,152845.99,0,5,481,Spain,Male,GOLD,0
611,46,5,0.0,1,1,0,77677.14,1,4,749,France,Female,PLATINUM,1
607,28,1,135936.1,2,1,1,110560.14,0,2,571,Spain,Male,SILVER,0
609,32,7,118520.41,1,0,0,3815.48,0,1,733,France,Male,GOLD,0
471,23,6,104592.55,2,1,0,131736.23,0,2,485,Germany,Male,DIAMOND,0
705,24,7,100169.51,1,1,0,121408.55,0,1,566,France,Female,SILVER,0
701,23,3,0.0,2,1,0,38960.59,0,2,253,France,Male,PLATINUM,0
753,50,4,0.0,2,1,1,861.4,0,5,464,France,Female,PLATINUM,0
506,34,7,0.0,2,0,0,115842.1,0,1,929,France,Male,DIAMOND,0
601,44,3,0.0,2,1,0,30607.11,0,4,319,France,Male,SILVER,0
678,23,10,115563.71,1,1,1,91633.53,0,3,297,Germany,Male,DIAMOND,0
719,69,3,0.0,2,1,1,58320.06,0,4,489,France,Male,SILVER,0
564,35,9,0.0,2,1,1,105837.38,0,4,505,Spain,Female,GOLD,0
657,57,8,107174.58,1,1,1,126369.55,1,2,288,Germany,Male,SILVER,1
522,32,8,124450.36,2,1,1,165786.1,0,3,721,Germany,Male,GOLD,0
530,36,2,0.0,2,1,1,14721.8,0,5,972,Spain,Female,GOLD,0
662,42,6,105021.28,1,1,0,48242.38,0,4,313,Spain,Female,PLATINUM,0
749,30,1,0.0,2,0,1,126551.65,0,1,427,France,Male,SILVER,0
611,51,1,122874.74,1,1,1,149648.45,0,1,247,Spain,Male,PLATINUM,0
725,29,6,0.0,2,1,1,190776.83,0,4,826,France,Female,SILVER,0
835,47,5,108289.28,2,1,1,45859.55,1,5,787,Germany,Female,GOLD,1
562,31,2,112708.2,1,0,1,186370.3,0,5,249,Germany,Male,SILVER,0
657,67,5,119785.47,2,1,1,107534.32,0,1,876,Spain,Male,PLATINUM,0
730,39,1,99010.67,1,1,0,194945.8,0,5,260,France,Female,GOLD,0
624,37,0,0.0,2,0,0,112104.55,0,5,925,France,Male,GOLD,0
506,37,5,0.0,2,1,1,127543.81,0,4,837,France,Male,SILVER,0
605,27,9,0.0,2,1,0,198091.81,0,3,580,France,Male,PLATINUM,0
509,35,8,0.0,2,0,1,67431.28,0,3,825,France,Male,GOLD,0
562,37,2,0.0,1,0,1,52525.15,1,3,231,France,Male,PLATINUM,1
771,66,7,143773.07,1,1,1,130827.88,0,2,625,France,Female,DIAMOND,0
576,55,6,44582.07,3,0,1,67539.85,1,3,619,France,Female,GOLD,1
686,43,2,134896.03,1,1,1,97847.05,0,4,541,Germany,Male,PLATINUM,0
722,37,2,0.0,1,0,0,120906.83,0,4,625,France,Male,GOLD,0
640,44,3,137148.68,1,1,0,92381.01,0,1,351,France,Male,PLATINUM,0
663,46,6,95439.4,1,1,1,21038.58,1,4,825,Germany,Female,DIAMOND,1
828,37,4,0.0,2,1,0,94845.45,0,4,652,France,Male,PLATINUM,0
701,59,7,0.0,2,0,1,27597.59,0,4,387,Spain,Male,SILVER,0
655,47,10,0.0,2,1,0,167778.62,0,2,989,France,Female,SILVER,0
754,45,6,0.0,1,1,0,73881.68,1,2,560,France,Female,SILVER,1
600,39,7,88477.36,2,1,0,58632.37,0,5,877,Germany,Female,GOLD,0
616,36,10,78249.53,1,1,0,136934.91,0,4,789,Germany,Female,SILVER,0
824,30,0,133634.02,1,1,1,162053.92,0,1,977,France,Male,PLATINUM,0
427,37,5,0.0,2,1,1,121485.1,0,2,869,France,Male,PLATINUM,0
577,31,6,0.0,1,1,1,196395.25,0,4,458,Spain,Male,GOLD,0
587,45,8,134980.74,1,1,1,123309.57,1,1,314,Germany,Female,SILVER,1
850,30,8,154870.28,1,1,1,54191.38,0,5,690,Germany,Female,PLATINUM,0
575,22,8,105229.34,1,1,1,34397.08,0,1,806,Spain,Female,GOLD,0
660,38,6,109869.32,1,1,1,154641.91,0,3,688,Spain,Male,PLATINUM,0
617,34,0,131244.65,2,1,0,183229.02,0,5,933,France,Female,DIAMOND,0
622,58,7,116922.25,1,1,0,120415.61,1,2,475,Germany,Female,GOLD,1
812,39,5,115730.71,3,1,1,185599.34,1,1,380,Germany,Male,SILVER,1
693,36,8,178111.82,1,0,0,58719.63,1,2,447,France,Male,SILVER,1
515,33,2,0.0,2,1,1,136028.97,0,4,625,France,Male,PLATINUM,0
633,35,10,0.0,2,1,0,65675.47,0,1,898,France,Male,DIAMOND,0
700,32,8,110923.15,2,1,1,161845.81,1,2,635,France,Female,SILVER,1
612,76,6,96166.88,1,1,1,191393.26,0,5,693,Germany,Male,DIAMOND,0
619,56,7,0.0,2,1,1,42442.21,0,1,652,Spain,Female,PLATINUM,0
479,47,6,121797.09,1,0,1,5811.9,1,2,451,France,Male,PLATINUM,1
636,43,6,0.0,2,1,0,43128.95,0,5,748,France,Male,PLATINUM,0
606,34,3,161572.24,1,0,1,191076.22,0,3,893,Spain,Male,PLATINUM,0
548,46,1,0.0,1,1,1,104469.06,1,4,842,France,Female,SILVER,1
718,39,2,0.0,1,1,1,52138.49,0,2,431,Spain,Female,PLATINUM,0
672,40,10,102980.44,1,1,0,1285.81,1,2,568,Germany,Male,SILVER,1
572,47,2,0.0,2,1,0,36099.7,0,4,991,France,Female,GOLD,0
551,43,7,0.0,2,1,0,178393.68,0,1,972,France,Male,PLATINUM,0
660,43,1,0.0,1,0,1,112026.1,1,5,720,France,Female,DIAMOND,1
680,37,4,0.0,2,1,0,61240.87,0,3,801,France,Male,SILVER,0
546,25,7,127728.24,2,1,1,105279.74,0,5,917,Spain,Male,SILVER,0
671,34,10,153360.02,1,1,0,140509.86,0,4,761,Spain,Male,SILVER,0
675,32,10,0.0,2,1,0,191545.65,0,3,610,Spain,Male,GOLD,0
733,48,7,85915.52,1,1,1,23860.5,0,2,857,Germany,Male,GOLD,0
815,35,4,0.0,2,0,1,198490.33,0,2,680,France,Male,DIAMOND,0
579,31,9,0.0,1,0,1,139048.0,0,5,779,France,Male,SILVER,0
