CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography,Gender,Card Type,Exited
616,59,5,153861.1,1,1,1,24794.271999999997,0,4,681,Germany,Male,SILVER,0
803,43,3,0.0,1,1,0,100887.016,0,4,351,Spain,Male,SILVER,0
488,34,3,0.0,2,1,1,176386.104,0,1,974,France,Male,GOLD,0
783,39,9,0.0,2,1,0,201268.87799999997,0,4,301,Spain,Male,DIAMOND,0
759,22,5,0.0,1,1,0,31239.437999999995,0,1,758,France,Female,DIAMOND,0
569,35,3,116969.35,1,0,0,132299.348,0,1,413,Spain,Male,GOLD,0
656,44,10,143571.52,1,0,0,178436.796,0,1,614,Germany,Male,DIAMOND,0
769,39,8,0.0,1,0,1,29437.399999999998,0,3,828,France,Female,GOLD,0
681,48,8,139480.18,1,1,1,229029.33800000002,0,1,420,Germany,Female,GOLD,0
657,38,5,123770.46,1,0,0,65842.524,1,1,385,Germany,Female,SILVER,1
681,57,2,173306.13,1,0,1,184765.524,0,3,870,Spain,Female,DIAMOND,0
544,22,4,0.0,2,1,0,98025.738,0,3,597,Spain,Male,SILVER,0
709,30,5,0.0,2,0,1,225958.508,0,3,418,Germany,Female,PLATINUM,0
783,38,9,114135.17,1,1,0,214592.972,0,2,343,France,Male,GOLD,0
582,30,2,0.0,2,1,1,184856.93,0,2,276,Germany,Male,GOLD,0
806,48,4,164701.68,1,1,1,30030.286,0,2,851,France,Male,PLATINUM,0
714,63,4,138082.16,1,0,1,233363.55599999998,0,1,945,Germany,Male,GOLD,0
395,34,5,106011.59,1,1,1,24342.197999999997,1,3,549,Germany,Female,GOLD,1
487,53,4,199689.49,1,1,1,33906.004,1,1,726,Germany,Male,SILVER,1
634,37,5,115345.86,2,0,0,236309.51999999996,0,3,261,France,Male,GOLD,0
780,26,3,140356.7,1,1,0,164016.80999999997,0,2,403,Germany,Female,SILVER,0
606,45,5,63832.43,1,1,1,131205.91999999998,0,5,940,Germany,Male,SILVER,0
559,45,8,24043.45,1,0,1,237709.03,1,5,851,Germany,Male,DIAMOND,1
748,40,3,95297.11,1,0,0,240137.17599999998,0,4,667,Germany,Male,GOLD,0
476,40,4,0.0,2,0,0,255580.856,0,1,488,France,Female,GOLD,0
737,44,7,0.0,2,0,0,81073.012,0,2,315,France,Male,PLATINUM,0
628,25,7,0.0,2,1,1,274383.85,0,2,495,France,Male,PLATINUM,0
529,32,9,147493.89,1,1,0,47133.88999999999,0,4,250,Germany,Male,PLATINUM,0
708,32,10,86614.06,2,1,1,240995.964,0,4,330,Germany,Male,PLATINUM,0
631,40,3,107949.45,1,1,0,73444.468,1,4,728,Germany,Male,DIAMOND,1
503,31,4,0.0,2,1,1,30318.084,0,1,843,Spain,Male,DIAMOND,0
660,34,1,0.0,2,1,0,13584.612,0,3,853,Germany,Male,DIAMOND,0
588,33,2,0.0,2,1,1,17491.983999999997,0,1,469,Spain,Male,PLATINUM,0
583,44,8,0.0,2,1,1,38419.268,0,4,837,France,Female,DIAMOND,0
479,27,2,172463.45,1,1,1,56456.37799999999,0,3,704,Spain,Male,DIAMOND,0
610,57,7,72092.95,4,0,1,158535.348,1,2,900,France,Female,GOLD,1
590,43,8,0.0,2,1,1,201094.634,0,2,363,France,Male,SILVER,0
733,30,0,83319.28,1,0,0,80891.87999999999,0,2,627,Spain,Female,PLATINUM,0
472,29,8,102490.27,1,0,1,253729.384,0,4,812,France,Male,SILVER,0
548,57,6,76165.65,1,1,1,186967.542,0,2,816,Germany,Male,PLATINUM,0
461,28,8,0.0,1,1,1,144704.636,0,4,861,France,Female,DIAMOND,0
776,36,1,0.0,2,1,0,74883.864,0,3,329,Germany,Male,DIAMOND,0
668,42,3,150461.07,1,1,0,151409.922,0,1,335,Germany,Male,DIAMOND,0
484,29,4,130114.39,1,1,0,229640.046,0,1,249,Germany,Female,GOLD,0
520,34,4,134007.9,1,1,1,270507.75399999996,0,5,523,Germany,Male,PLATINUM,0
703,37,8,105961.68,2,0,1,103837.31999999999,0,1,619,Germany,Male,DIAMOND,0
778,34,5,139064.06,2,0,0,95144.04800000001,0,2,899,Germany,Male,SILVER,0
595,52,9,0.0,1,1,1,148891.924,1,4,479,Germany,Male,GOLD,1
492,29,1,144591.96,1,1,1,274826.264,0,3,251,France,Male,SILVER,0
639,35,8,0.0,2,1,0,238692.45999999996,0,3,441,Germany,Male,DIAMOND,0
665,28,8,191402.82,2,1,0,116548.75999999998,0,4,320,Germany,Male,SILVER,0
654,40,6,0.0,1,0,0,257437.03199999998,1,4,720,France,Male,DIAMOND,1
683,41,0,148863.17,1,1,1,229490.848,0,2,295,Spain,Male,GOLD,0
705,39,8,144102.32,1,1,1,16370.304,0,2,219,Spain,Female,GOLD,0
718,52,8,79475.3,3,1,1,45404.848,1,3,930,France,Male,SILVER,1
559,52,2,0.0,1,1,0,180634.02599999998,1,3,899,France,Male,DIAMOND,1
585,32,8,144705.87,2,0,0,240090.58399999997,0,1,767,Germany,Female,PLATINUM,0
662,39,5,138106.75,1,0,0,27450.422,0,2,847,France,Female,PLATINUM,0
525,47,1,118087.68,1,1,0,123384.09199999999,1,3,310,Germany,Female,DIAMOND,1
774,32,4,0.0,2,0,0,160873.782,0,2,464,Germany,Female,GOLD,0
641,36,1,0.0,2,1,0,142844.946,0,2,262,Spain,Female,GOLD,0
512,41,6,0.0,1,1,1,140725.93399999998,0,3,920,Germany,Female,PLATINUM,0
786,39,7,0.0,2,0,0,141316.42599999998,0,3,958,Spain,Female,SILVER,0
655,45,0,0.0,2,1,0,233577.99399999998,0,2,434,France,Female,GOLD,0
491,36,0,53369.13,1,1,1,145522.76799999998,0,1,540,France,Female,GOLD,0
656,47,1,0.0,2,1,1,277161.702,0,5,402,Spain,Male,SILVER,0
752,48,5,116060.08,1,1,0,219280.732,1,5,265,Spain,Male,PLATINUM,1
724,30,7,115315.04,1,1,0,21318.142,0,1,985,Germany,Male,SILVER,0
604,71,10,0.0,2,1,1,181992.87999999998,0,1,750,Spain,Female,GOLD,0
684,25,1,0.0,2,0,1,202984.85799999998,0,2,904,France,Female,DIAMOND,0
780,37,3,0.0,2,0,0,255034.53399999999,1,4,991,France,Female,PLATINUM,1
588,30,0,110148.49,1,1,0,8122.259999999999,1,4,375,Germany,Female,GOLD,1
573,47,4,152522.47,1,0,1,229668.29799999998,1,4,273,Germany,Female,GOLD,1
716,35,4,144428.87,1,1,0,187800.71,0,2,495,France,Male,PLATINUM,0
537,37,3,0.0,2,1,1,28859.647999999997,0,2,847,Germany,Male,SILVER,0
673,65,0,0.0,1,1,1,120041.662,0,3,595,Germany,Male,SILVER,0
614,37,9,0.0,2,1,1,86847.34,0,2,639,Spain,Female,SILVER,0
602,56,3,115895.22,3,1,0,5861.638,1,4,848,Germany,Female,PLATINUM,1
622,30,2,158584.82,3,1,0,199294.56999999998,1,2,981,Germany,Female,DIAMOND,1
646,40,5,93680.43,2,1,1,251277.56399999998,0,4,298,France,Male,SILVER,0
720,34,3,0.0,2,1,1,107881.89199999999,0,4,368,Spain,Male,DIAMOND,0
768,49,1,133384.66,1,1,0,143371.10799999998,1,2,684,Germany,Male,PLATINUM,1
594,38,4,0.0,2,0,0,261652.656,0,1,477,Germany,Male,SILVER,0
599,49,2,0.0,2,1,0,155681.742,0,5,427,Spain,Female,SILVER,0
656,75,3,0.0,2,1,1,1802.6179999999997,0,2,361,France,Female,DIAMOND,0
685,43,6,117302.62,1,0,0,96197.42199999999,0,4,975,Spain,Female,DIAMOND,0
640,75,1,106307.91,2,0,1,158815.278,0,2,703,Germany,Female,PLATINUM,0
600,34,0,0.0,2,0,1,5273.722,0,2,964,France,Male,GOLD,0
583,26,10,72835.56,2,1,0,135524.00999999998,0,3,485,Germany,Female,DIAMOND,0
687,26,6,0.0,2,1,1,46087.78199999999,0,2,257,France,Female,SILVER,0
639,27,2,0.0,2,0,0,175356.85199999998,0,3,541,Germany,Female,PLATINUM,0
688,32,5,0.0,2,0,1,248665.87799999997,0,2,864,Germany,Female,SILVER,0
676,36,3,91711.59,1,1,1,133565.802,0,5,270,France,Female,PLATINUM,0
707,31,2,82787.93,2,0,0,128008.166,0,5,585,France,Female,PLATINUM,0
827,46,1,183276.32,1,1,1,18859.378,0,4,511,Spain,Male,DIAMOND,0
648,53,6,111201.41,1,1,1,170174.20599999998,0,4,715,Spain,Female,PLATINUM,0
652,41,9,159434.03,1,1,0,249738.50199999998,0,5,856,Germany,Male,GOLD,0
559,39,2,0.0,2,1,1,169626.54,0,1,453,Spain,Female,PLATINUM,0
627,35,7,0.0,1,1,0,262820.564,0,4,256,Spain,Female,GOLD,0
537,37,6,0.0,1,1,1,24938.387999999995,0,2,336,France,Male,PLATINUM,0
625,37,7,115895.42,1,1,0,67895.75,0,5,973,France,Female,GOLD,0
801,58,1,79954.61,2,1,1,42692.865999999995,0,1,760,Spain,Male,GOLD,0
657,30,1,139762.13,2,1,1,32660.032,0,5,731,Germany,Male,SILVER,0
649,36,8,0.0,2,0,1,152866.846,0,3,674,France,Female,DIAMOND,0
658,29,4,80262.6,1,1,1,28872.947999999997,0,2,420,Germany,Male,GOLD,0
678,31,2,0.0,2,1,1,82339.59199999999,0,1,888,France,Male,DIAMOND,0
778,33,1,0.0,2,1,0,119630.62199999999,0,2,624,Germany,Male,DIAMOND,0
504,32,8,206663.75,1,0,0,22809.716,0,1,899,France,Female,SILVER,0
693,40,4,130661.96,1,1,1,142701.544,0,3,910,France,Male,SILVER,0
689,47,1,93871.95,3,1,0,219644.788,1,4,334,France,Male,DIAMOND,1
756,29,2,117412.19,2,1,0,6859.473999999999,0,1,565,Spain,Male,DIAMOND,0
689,39,7,0.0,2,0,0,20898.926,0,2,680,Germany,Male,PLATINUM,0
838,31,2,0.0,2,1,0,11527.143999999998,0,1,783,Germany,Male,GOLD,0
740,36,7,0.0,1,1,1,18463.359999999997,0,5,466,France,Male,SILVER,0
605,47,7,142643.54,1,1,0,265049.37799999997,0,3,255,Spain,Male,PLATINUM,0
785,36,2,0.0,1,0,1,86550.54,0,2,607,Germany,Male,PLATINUM,0
771,23,7,156123.73,1,1,0,102201.86799999999,0,3,769,Germany,Female,DIAMOND,0
678,38,3,0.0,2,1,0,93201.24,0,1,331,Germany,Male,SILVER,0
638,24,1,0.0,2,0,1,227651.00999999998,0,1,567,Germany,Male,GOLD,0
553,27,3,0.0,2,0,0,223735.224,0,5,300,Germany,Female,GOLD,0
657,50,9,0.0,2,0,0,52055.043999999994,0,4,971,France,Male,GOLD,0
614,19,5,97445.49,2,1,0,171967.67599999998,0,5,596,Germany,Female,PLATINUM,0
620,21,9,0.0,2,0,0,216850.906,0,4,400,Spain,Male,SILVER,0
582,52,2,151457.88,1,0,1,57266.054,0,5,889,Germany,Male,DIAMOND,0
714,46,1,0.0,1,1,0,213049.906,1,2,747,Germany,Male,PLATINUM,1
631,46,9,160736.63,1,0,1,130919.228,0,3,576,Spain,Male,SILVER,0
736,50,9,116309.01,1,1,0,259519.55999999997,1,1,760,Germany,Male,GOLD,1
651,28,7,0.0,2,1,0,1168.5439999999999,0,1,383,Germany,Male,SILVER,0
541,37,9,118636.92,1,1,1,102987.016,0,2,771,Germany,Male,GOLD,0
623,24,7,148167.83,2,1,1,153273.476,0,3,884,France,Female,PLATINUM,0
468,46,7,91443.75,1,1,0,15356.452,0,1,748,Germany,Male,GOLD,0
471,42,3,164951.56,1,1,0,266759.47799999994,0,3,361,Germany,Male,DIAMOND,0
674,44,3,88902.21,1,1,0,103238.848,0,3,729,Germany,Male,SILVER,0
521,22,5,0.0,2,1,1,139774.83,0,1,782,Germany,Male,PLATINUM,0
598,39,1,0.0,2,1,0,222797.448,0,4,493,Spain,Male,GOLD,0
750,36,6,0.0,2,1,1,83757.974,0,3,371,Spain,Female,PLATINUM,0
749,33,10,76692.22,1,0,1,42570.002,0,3,567,Germany,Female,SILVER,0
775,40,9,126212.64,1,1,0,98290.198,0,3,262,Germany,Male,DIAMOND,0
633,44,7,0.0,2,1,0,41680.806,0,2,627,Germany,Female,SILVER,0
670,36,2,84266.44,2,0,0,54075.566,0,5,508,Germany,Female,SILVER,0
663,33,9,0.0,2,0,0,128135.46799999998,0,5,868,Spain,Male,PLATINUM,0
718,39,6,0.0,2,0,1,89459.73999999999,0,1,583,Spain,Male,SILVER,0
631,31,8,137687.72,1,1,0,266108.968,0,1,498,Germany,Female,GOLD,0
804,50,4,0.0,1,1,1,11980.618,1,2,482,France,Female,GOLD,1
690,39,6,0.0,2,1,0,224761.032,0,1,517,Germany,Male,PLATINUM,0
655,36,2,147149.59,1,1,1,122958.60399999999,0,5,680,France,Female,GOLD,0
617,58,3,119024.75,2,1,0,49293.935999999994,1,2,452,Germany,Female,PLATINUM,1
417,34,7,0.0,2,1,0,77020.306,0,4,969,Germany,Male,SILVER,0
487,46,4,135070.58,2,1,1,61957.28599999999,1,2,400,Germany,Female,PLATINUM,1
582,46,8,67563.31,1,1,0,62323.52599999999,1,1,454,Spain,Female,SILVER,1
597,28,0,142705.95,1,1,0,178141.74599999998,0,4,845,Germany,Female,PLATINUM,0
690,30,5,0.0,2,0,1,110195.04199999999,0,3,954,Spain,Female,SILVER,0
687,44,7,0.0,3,1,0,218209.92799999999,1,2,336,Spain,Female,SILVER,1
745,46,2,122220.19,1,1,1,165248.74,0,3,781,Germany,Male,DIAMOND,0
708,54,8,145151.4,1,0,1,175450.63799999998,1,4,863,Germany,Female,PLATINUM,1
569,34,6,144855.34,1,0,0,275192.448,0,4,697,Spain,Female,GOLD,0
583,38,8,0.0,1,1,0,67002.984,0,1,414,France,Male,PLATINUM,0
757,44,5,140856.16,2,1,0,222244.13999999998,0,5,293,Spain,Male,DIAMOND,0
513,48,2,0.0,1,1,1,160607.782,1,3,497,Spain,Male,SILVER,1
573,33,0,90124.64,1,1,0,192482.39399999997,0,5,574,France,Female,DIAMOND,0
850,37,9,0.0,1,0,0,140156.484,0,5,814,Germany,Female,DIAMOND,0
550,42,10,128707.31,1,1,0,88344.70999999999,1,4,337,Germany,Female,PLATINUM,1
753,92,3,121513.31,1,0,1,273804.58599999995,0,3,307,Germany,Male,PLATINUM,0
581,40,0,101016.53,1,0,1,11111.89,1,3,783,Germany,Male,SILVER,1
528,35,3,156687.1,1,1,0,279064.078,0,4,982,Germany,Male,PLATINUM,0
582,32,1,116409.55,1,0,1,213922.288,0,4,519,Germany,Female,SILVER,0
500,37,9,125822.21,1,1,0,156392.19999999998,0,5,266,Spain,Male,PLATINUM,0
752,36,1,86837.95,1,1,1,147407.77,0,5,615,France,Female,SILVER,0
525,57,2,145965.33,1,1,1,90242.704,0,5,337,Spain,Female,PLATINUM,0
611,43,8,64897.75,1,1,0,161009.862,0,4,692,Germany,Female,SILVER,0
738,38,5,177997.07,1,0,1,26941.773999999998,0,5,799,Spain,Male,PLATINUM,0
749,34,2,0.0,1,0,0,243879.656,1,1,653,Spain,Male,PLATINUM,1
784,38,1,138515.02,1,1,1,240491.264,0,2,942,Germany,Male,PLATINUM,0
516,46,1,104947.72,1,1,0,162119.94999999998,1,5,665,Germany,Female,DIAMOND,1
499,53,1,75225.53,2,0,0,202803.74,1,4,424,Spain,Female,SILVER,1
794,28,5,0.0,2,0,1,121394.97199999998,0,3,734,Spain,Female,DIAMOND,0
530,22,7,0.0,2,1,0,145853.672,0,5,516,Spain,Female,PLATINUM,0
575,36,1,0.0,1,0,1,132413.78399999999,0,4,319,France,Male,GOLD,0
646,33,2,0.0,2,0,0,277506.19999999995,0,1,570,Germany,Female,PLATINUM,0
776,35,8,106365.29,1,1,1,207953.58399999997,0,5,454,Spain,Male,GOLD,0
601,43,3,141859.12,2,1,1,155764.468,0,5,799,Germany,Male,GOLD,0
829,36,4,81795.74,2,1,0,126164.716,0,2,746,Germany,Male,DIAMOND,0
738,35,3,0.0,1,1,1,21926.021999999997,0,2,766,Spain,Male,DIAMOND,0
779,24,10,122200.31,2,1,0,61202.78399999999,0,1,974,Germany,Female,SILVER,0
616,45,3,143129.41,2,0,1,90073.164,0,5,308,Germany,Male,GOLD,0
793,52,2,0.0,1,1,0,222788.348,1,5,883,Spain,Male,GOLD,1
571,33,9,0.0,2,0,1,108542.468,0,2,702,Germany,Female,PLATINUM,0
770,24,9,101827.07,1,1,0,234173.88999999998,0,4,730,France,Male,GOLD,0
755,41,6,104817.41,1,1,0,176434.012,1,1,224,Germany,Male,GOLD,1
626,37,2,133968.96,2,1,0,208180.50999999998,0,2,321,Germany,Female,DIAMOND,0
533,43,4,80442.06,2,0,1,17567.388,0,2,593,Germany,Male,SILVER,0
786,35,3,0.0,2,1,0,129813.158,0,3,529,Germany,Male,PLATINUM,0
706,68,4,114386.85,1,1,1,40057.352,0,5,269,Spain,Male,DIAMOND,0
582,29,4,0.0,2,0,0,218629.57799999998,0,5,548,France,Male,DIAMOND,0
640,39,9,131607.28,4,0,1,9789.002,1,2,436,Germany,Male,GOLD,1
645,21,1,0.0,2,0,0,40231.498,0,5,469,Spain,Female,GOLD,0
850,25,8,69385.17,2,1,0,122982.936,0,4,722,Germany,Female,SILVER,0
580,45,2,179334.83,2,1,1,237040.11,0,5,928,Germany,Male,SILVER,0
673,43,5,168069.73,1,1,1,205804.13599999997,1,4,732,Germany,Female,GOLD,1
497,37,8,128650.11,2,1,1,229113.142,0,1,525,Spain,Male,SILVER,0
692,33,9,0.0,1,1,0,158923.30199999997,1,3,272,Germany,Male,PLATINUM,1
699,26,6,79932.41,1,0,0,210354.416,0,4,874,Spain,Male,SILVER,0
665,38,9,0.0,1,0,1,122392.836,0,3,309,Spain,Male,GOLD,0
742,43,6,97067.69,1,0,1,85303.04199999999,1,5,375,Germany,Female,GOLD,1
624,36,10,0.0,2,0,1,260667.588,0,5,230,Spain,Female,GOLD,0
684,34,9,0.0,2,1,1,91375.598,0,5,263,Germany,Male,SILVER,0
748,36,4,141573.55,1,1,0,115036.396,0,3,499,Spain,Male,SILVER,0
847,41,3,101543.51,4,1,0,22450.237999999998,1,4,924,Germany,Female,PLATINUM,1
568,46,3,0.0,2,1,1,41136.668,0,5,446,Spain,Female,DIAMOND,0
553,42,7,0.0,2,1,0,10767.321999999998,0,3,869,Spain,Male,SILVER,0
737,54,9,0.0,1,1,0,116873.55999999998,1,5,987,Germany,Male,PLATINUM,1
675,31,2,90826.27,2,1,0,84394.218,0,3,661,Spain,Male,SILVER,0
753,44,3,138076.47,1,1,0,21747.325999999997,1,2,290,Germany,Male,SILVER,1
634,27,3,107027.52,1,1,0,242810.95199999996,0,1,610,Germany,Male,PLATINUM,0
730,62,2,0.0,2,1,1,261100.93,0,4,594,Spain,Male,GOLD,0
738,26,9,0.0,2,1,1,68117.916,0,1,524,France,Male,PLATINUM,0
830,40,4,0.0,2,0,1,114286.528,0,5,543,Spain,Male,DIAMOND,0
743,39,3,119695.75,1,0,1,36605.582,0,4,837,Germany,Male,GOLD,0
562,35,3,142296.13,1,0,1,247972.78,0,3,836,Germany,Male,DIAMOND,0
564,41,9,103522.75,2,1,1,48088.494,0,1,599,Germany,Male,GOLD,0
620,31,2,166833.86,2,1,1,189255.24,0,1,312,Spain,Male,PLATINUM,0
767,43,1,76408.85,2,1,0,108987.682,0,2,307,Germany,Male,PLATINUM,0
695,36,6,114007.5,2,1,0,165384.232,0,1,533,France,Male,DIAMOND,0
628,31,5,0.0,1,0,0,207163.298,1,1,404,France,Female,DIAMOND,1
577,39,10,0.0,2,1,0,14789.633999999998,0,2,596,France,Female,PLATINUM,0
686,41,7,152105.57,2,0,1,185339.174,0,1,665,Germany,Female,SILVER,0
456,32,9,133060.63,1,1,1,175250.088,0,2,655,Germany,Male,DIAMOND,0
593,27,10,0.0,3,0,0,132483.0,1,2,401,Spain,Male,PLATINUM,1
660,61,5,155931.11,1,1,1,221688.746,0,1,884,Spain,Female,PLATINUM,0
736,25,9,81732.88,2,1,0,191111.19199999998,0,3,960,Germany,Female,PLATINUM,0
807,31,1,141069.18,3,1,1,271974.95399999997,0,4,374,Germany,Female,DIAMOND,0
781,29,9,0.0,2,0,0,240951.36,0,4,867,France,Male,SILVER,0
609,34,7,140694.78,2,1,0,64788.28199999999,0,3,726,Spain,Male,DIAMOND,0
499,36,5,131142.53,2,1,0,244900.84399999998,0,5,941,Germany,Male,PLATINUM,0
551,27,2,113873.22,1,1,1,119196.678,1,5,522,Spain,Male,GOLD,1
765,50,9,126547.8,1,1,1,111426.916,1,1,357,France,Female,PLATINUM,1
799,22,8,174185.98,2,0,1,269702.39,0,3,219,Germany,Female,PLATINUM,0
610,34,0,103108.17,1,0,0,175920.548,0,1,738,France,Male,DIAMOND,0
751,29,3,159597.45,1,1,0,55923.174,0,5,791,France,Male,PLATINUM,0
666,31,2,79589.43,1,0,0,5685.798,0,5,569,Germany,Female,DIAMOND,0
681,18,1,98894.39,1,1,1,13449.96,0,1,553,France,Female,GOLD,0
595,39,9,136422.41,1,1,1,212475.93399999998,0,1,379,Germany,Female,PLATINUM,0
616,43,3,120867.18,1,1,0,26281.687999999995,1,4,386,Spain,Female,DIAMOND,1
786,32,2,120452.4,2,0,0,111459.004,0,4,709,France,Male,GOLD,0
682,36,5,72373.62,2,1,0,51669.38599999999,0,2,505,Germany,Male,GOLD,0
673,47,1,0.0,2,0,0,152282.024,0,5,382,France,Male,SILVER,0
655,24,9,107065.31,1,1,1,72758.74799999999,0,5,873,Germany,Male,GOLD,0
697,29,0,172693.54,1,0,0,198533.57200000001,0,2,267,Germany,Male,DIAMOND,0
674,21,9,120150.39,2,1,1,47564.64199999999,0,3,515,France,Female,DIAMOND,0
649,70,9,116854.71,2,0,1,149991.10599999997,0,3,989,Germany,Male,DIAMOND,0
796,40,2,113228.38,2,1,1,64996.12599999999,0,1,233,Germany,Male,PLATINUM,0
714,36,1,101609.01,2,1,1,641.822,0,3,997,Germany,Female,PLATINUM,0
701,37,1,0.0,2,1,0,228855.56999999998,0,3,947,Germany,Male,GOLD,0
636,29,6,157576.47,2,1,1,141558.346,0,1,332,Spain,Female,PLATINUM,0
797,45,8,0.0,1,0,0,175169.028,0,2,456,France,Male,DIAMOND,0
603,48,5,0.0,1,1,0,140685.04,1,2,709,France,Female,PLATINUM,1
569,43,8,161546.68,2,0,1,249477.19199999998,0,2,415,Spain,Male,PLATINUM,0
699,51,2,92246.14,2,0,1,127899.442,0,5,268,Germany,Female,PLATINUM,0
767,35,9,0.0,2,1,0,55331.254,0,1,981,Germany,Female,DIAMOND,0
756,34,2,148200.72,1,0,0,272433.272,0,3,851,Germany,Female,SILVER,0
826,56,8,174506.1,2,0,1,226538.948,1,3,808,Spain,Female,DIAMOND,1
544,30,8,145241.63,1,1,1,112962.56199999999,0,1,388,Spain,Male,DIAMOND,0
635,44,2,79064.85,2,0,1,158623.44999999998,0,1,855,Germany,Female,PLATINUM,0
567,34,10,0.0,2,0,1,226215.506,0,5,391,Spain,Male,DIAMOND,0
789,37,6,110689.07,1,1,1,99584.45599999999,1,1,792,Germany,Female,SILVER,1
763,37,6,0.0,2,1,1,209602.34999999998,0,5,799,Spain,Female,SILVER,0
766,28,4,90696.78,1,0,1,30251.079999999998,0,1,599,Germany,Female,PLATINUM,0
581,50,4,0.0,2,1,1,112997.408,0,3,232,Spain,Female,GOLD,0
720,57,1,162082.31,4,0,0,38019.022,1,5,692,Germany,Female,SILVER,1
773,33,10,0.0,1,1,1,138363.126,0,4,610,Spain,Female,SILVER,0
681,29,8,0.0,1,1,0,92929.262,0,2,479,Germany,Male,GOLD,0
659,29,9,82916.48,1,1,1,117801.87199999999,0,5,652,Germany,Male,SILVER,0
735,21,1,178718.19,2,1,0,31358.199999999997,0,1,527,Germany,Female,PLATINUM,0
794,38,9,179581.31,1,1,0,33049.736,0,4,814,Spain,Male,PLATINUM,0
748,45,2,119852.01,1,0,0,103410.516,1,2,741,Germany,Male,PLATINUM,1
619,57,3,137946.39,1,1,1,101470.186,1,5,367,Germany,Male,PLATINUM,1
602,25,0,0.0,2,1,1,141798.838,0,1,502,Germany,Female,PLATINUM,0
633,38,2,91902.56,2,1,1,150757.69,0,5,913,Germany,Male,GOLD,0
541,32,8,0.0,2,0,0,57259.795999999995,0,5,725,Germany,Male,PLATINUM,0
434,71,9,119496.87,1,1,0,176203.432,0,3,690,Germany,Male,SILVER,0
642,40,8,109219.83,1,1,0,73973.514,0,5,520,Germany,Male,SILVER,0
592,38,8,119278.01,2,0,1,27134.021999999997,0,3,619,Germany,Female,GOLD,0
662,38,4,0.0,2,1,0,190778.50999999998,0,5,248,Spain,Male,GOLD,0
571,35,8,0.0,2,0,0,118411.78199999999,0,3,329,France,Female,SILVER,0
503,28,5,0.0,2,1,0,176300.438,0,2,868,France,Female,PLATINUM,0
520,38,4,0.0,2,1,0,78959.082,0,2,867,France,Female,DIAMOND,0
555,26,9,0.0,2,0,1,222500.242,0,3,554,Spain,Female,SILVER,0
642,72,1,160541.0,2,1,1,199128.516,0,5,836,Germany,Male,SILVER,0
619,38,1,0.0,1,1,0,157434.682,1,4,989,Spain,Female,PLATINUM,1
712,43,1,141749.74,2,0,1,127282.36399999999,0,4,957,Germany,Male,PLATINUM,0
850,49,5,122486.47,1,0,1,83662.466,0,3,852,France,Male,DIAMOND,0
452,30,7,112935.87,1,1,1,138639.27599999998,0,1,575,France,Male,DIAMOND,0
611,40,7,128486.91,2,1,0,14168.257999999998,0,5,559,Germany,Female,DIAMOND,0
811,45,5,0.0,2,1,1,204587.466,0,3,372,Germany,Female,DIAMOND,0
717,38,7,0.0,2,1,1,222027.06999999998,0,4,714,Germany,Male,SILVER,0
591,43,3,0.0,2,0,1,278511.904,0,3,785,France,Male,PLATINUM,0
549,34,6,204017.4,2,1,0,153368.69,0,1,872,Germany,Male,GOLD,0
703,44,6,98862.54,1,1,0,212138.38,0,4,407,Germany,Male,PLATINUM,0
622,34,7,98675.74,1,1,0,194484.59,1,5,995,Germany,Female,GOLD,1
487,34,2,96019.5,1,0,0,12734.0,0,2,740,France,Female,GOLD,0
850,34,6,101266.51,1,1,0,46917.772000000004,0,1,901,France,Female,DIAMOND,0
622,31,7,0.0,1,1,0,49587.27799999999,0,2,978,Germany,Male,PLATINUM,0
563,44,7,105007.31,2,1,1,276952.024,0,4,481,Germany,Male,GOLD,0
619,35,8,132292.63,1,1,0,91971.10199999998,0,1,508,Germany,Female,DIAMOND,0
613,59,8,91415.76,1,0,0,39166.0,1,2,422,Germany,Male,DIAMOND,1
480,39,5,121626.9,1,1,1,115428.382,0,1,462,Spain,Male,SILVER,0
706,32,6,94486.47,1,1,1,205744.63599999997,0,5,904,France,Male,DIAMOND,0
728,37,4,0.0,1,0,0,6370.132,0,2,521,Spain,Female,DIAMOND,0
731,30,7,0.0,2,0,1,200335.52599999998,0,5,871,France,Male,DIAMOND,0
692,49,9,0.0,2,1,0,249694.682,0,1,373,Spain,Female,PLATINUM,0
756,40,1,94773.11,1,1,0,160006.482,0,4,585,Germany,Male,PLATINUM,0
638,57,6,0.0,1,1,0,47162.072,1,4,523,France,Male,GOLD,1
625,28,3,0.0,1,0,0,257119.974,0,4,718,France,Female,GOLD,0
793,39,3,137817.52,1,0,0,117611.90599999999,0,5,252,France,Male,PLATINUM,0
449,31,1,113693.0,1,0,0,115929.80599999998,0,1,395,Spain,Female,GOLD,0
512,36,0,129804.17,1,1,0,74244.26,0,2,349,France,Male,PLATINUM,0
737,32,7,128551.36,2,0,1,265178.794,0,2,314,Germany,Female,GOLD,0
718,29,3,0.0,1,0,1,188262.206,0,4,253,Germany,Female,PLATINUM,0
683,57,5,162448.69,1,0,0,12925.492,1,5,746,Germany,Female,SILVER,1
651,25,2,109175.14,2,1,0,160408.058,0,1,652,Germany,Female,SILVER,0
